CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
111,D,A,2902770,1,362.9,2.4,1,35.0329,0.01,1,11.187,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
111,D,A,2902770,1,387.5,2.4,1,35.03493,0.01,1,10.939,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
111,D,A,2902770,1,412.8,2.4,1,35.035,0.01,1,10.678,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
111,D,A,2902770,1,437.7,2.4,1,35.03286,0.01,1,10.403,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
111,D,A,2902770,1,462.5,2.4,1,35.02974,0.01,1,10.168,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
111,D,A,2902770,1,487.5,2.4,1,35.02768,0.01,1,9.964,0.002,1,1,12.986,88.113,2023-02-25 11:36:00
112,D,A,2902768,1,0.2,2.4,1,32.80413,0.01,1,28.24,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,1.0,2.4,1,32.80334,0.01,1,28.279,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,2.0,2.4,1,32.77416,0.01,1,28.26,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,3.2,2.4,1,32.7408,0.01849,1,28.189,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,4.3,2.4,1,32.91065,0.01,1,27.824,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,5.6,2.4,1,32.87094,0.01,1,27.789,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,6.9,2.4,1,32.86879,0.01,1,27.77,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,8.1,2.4,1,32.87036,0.01,1,27.754,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,9.4,2.4,1,32.86942,0.01,1,27.747,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,15.0,2.4,1,32.86928,0.01,1,27.711,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,25.6,2.4,1,32.94715,0.01,1,27.666,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,35.1,2.4,1,33.12391,0.01,1,27.5,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,45.4,2.4,1,33.32216,0.01,1,27.359,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,55.6,2.4,1,33.56635,0.01,1,27.487,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,65.5,2.4,1,33.6867,0.01,1,27.583,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,75.7,2.4,1,33.85952,0.01,1,27.327,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,85.8,2.4,1,34.05432,0.01,1,27.251,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,96.0,2.4,1,34.23154,0.01,1,26.907,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,105.4,2.4,1,34.5766,0.01,1,25.751,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,116.1,2.4,1,34.72159,0.01262,1,24.46,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,125.1,2.4,1,34.77917,0.01044,1,23.029,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,135.3,2.4,1,34.76527,0.01,1,21.774,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,145.1,2.4,1,34.78733,0.0133,1,20.705,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,155.1,2.4,1,34.85355,0.01167,1,19.105,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,165.2,2.4,1,34.88776,0.01097,1,17.757,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,175.7,2.4,1,34.9231,0.01128,1,16.487,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,186.1,2.4,1,34.95184,0.01,1,15.21,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,195.3,2.4,1,34.96997,0.01,1,14.57,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,212.1,2.4,1,34.9919,0.01,1,13.784,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,237.3,2.4,1,35.00878,0.01,1,12.932,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,262.6,2.4,1,35.01934,0.01,1,12.415,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,287.4,2.4,1,35.02638,0.01,1,12.038,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,312.3,2.4,1,35.02915,0.01,1,11.649,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,337.8,2.4,1,35.03374,0.01,1,11.319,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,364.8,2.4,1,35.03381,0.01,1,11.096,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,388.2,2.4,1,35.03462,0.01,1,10.884,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,412.8,2.4,1,35.03468,0.01,1,10.715,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,437.6,2.4,1,35.0337,0.01,1,10.529,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,463.1,2.4,1,35.03266,0.01,1,10.331,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
112,D,A,2902768,1,488.0,2.4,1,35.03259,0.01,1,10.149,0.002,1,1,13.718,83.212,2023-02-25 11:36:30
148,A,A,2902758,1,7.9,,1,32.122,,1,27.243,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,12.8,,1,32.112,,1,27.073,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,18.0,,1,32.13,,1,27.096,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,23.1,,1,32.134,,1,27.079,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,28.1,,1,32.138,,1,27.078,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,33.0,,1,32.181,,1,27.139,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,37.8,,1,32.371,,1,27.329,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,42.9,,1,32.787,,1,27.792,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,48.2,,1,32.931,,1,27.642,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,52.9,,1,32.986,,1,27.556,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,58.4,,1,33.136,,1,27.628,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,63.1,,1,33.248,,1,27.456,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,67.9,,1,33.322,,1,27.405,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,72.5,,1,33.324,,1,27.263,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,76.3,,1,33.404,,1,27.27,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,80.3,,1,33.555,,1,27.282,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,84.3,,1,33.586,,1,27.088,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,90.1,,1,33.792,,1,27.043,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,96.3,,1,34.088,,1,27.128,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,107.3,,1,34.31,,1,25.839,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,112.3,,1,34.528,,1,25.457,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,117.0,,1,34.564,,1,24.961,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,121.5,,1,34.631,,1,24.237,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,126.6,,1,34.649,,1,23.585,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,131.6,,1,34.666,,1,23.113,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,136.6,,1,34.724,,1,22.327,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,141.2,,1,34.737,,1,21.548,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,145.5,,1,34.739,,1,21.352,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,148.0,,1,34.734,,1,21.131,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,158.1,,1,34.797,,1,20.27,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,163.3,,1,34.822,,1,19.604,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,168.2,,1,34.839,,1,19.009,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,172.9,,1,34.855,,1,18.282,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,177.7,,1,34.879,,1,17.524,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,182.7,,1,34.895,,1,17.008,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,187.5,,1,34.898,,1,16.57,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,189.8,,1,34.915,,1,16.318,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,200.1,,1,34.932,,1,15.549,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,204.9,,1,34.953,,1,15.134,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,209.4,,1,34.947,,1,14.903,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,209.9,,1,34.948,,1,14.864,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,219.5,,1,34.97,,1,14.19,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,229.5,,1,34.978,,1,13.763,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,239.4,,1,34.996,,1,13.295,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,249.6,,1,34.999,,1,12.995,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,259.8,,1,35.003,,1,12.725,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,269.6,,1,35.005,,1,12.526,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,279.5,,1,35.008,,1,12.337,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,289.9,,1,35.012,,1,12.205,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,299.7,,1,35.014,,1,12.113,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,310.0,,1,35.018,,1,11.986,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,320.3,,1,35.019,,1,11.912,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,330.2,,1,35.021,,1,11.834,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,340.1,,1,35.02,,1,11.766,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,350.1,,1,35.022,,1,11.702,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,360.3,,1,35.021,,1,11.655,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,370.2,,1,35.024,,1,11.599,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,380.8,,1,35.023,,1,11.523,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,390.8,,1,35.025,,1,11.473,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,401.0,,1,35.025,,1,11.422,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,411.1,,1,35.025,,1,11.379,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,421.4,,1,35.026,,1,11.329,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,431.4,,1,35.025,,1,11.277,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,441.4,,1,35.025,,1,11.234,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,451.9,,1,35.026,,1,11.158,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,461.4,,1,35.025,,1,11.104,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,472.1,,1,35.026,,1,11.058,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,481.8,,1,35.024,,1,11.001,,1,1,18.206,87.141,2023-02-25 18:51:00
148,A,A,2902758,1,492.3,,1,35.025,,1,10.918,,1,1,18.206,87.141,2023-02-25 18:51:00
114,D,A,2902766,1,0.2,2.4,1,31.22949,0.01,1,26.971,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,0.7,2.4,1,31.23149,0.01,1,26.968,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,1.8,2.4,1,31.22498,0.01,1,26.979,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,3.0,2.4,1,31.22689,0.01,1,26.979,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,3.7,2.4,1,31.22502,0.01,1,26.981,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,4.8,2.4,1,31.22709,0.01,1,26.981,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,5.9,2.4,1,31.22726,0.01,1,26.98,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,7.0,2.4,1,31.22985,0.01,1,26.978,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,8.1,2.4,1,31.23448,0.01,1,26.974,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,8.9,2.4,1,31.25349,0.01,1,26.93,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,9.8,2.4,1,31.29881,0.01,1,26.857,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,14.8,2.4,1,31.78171,0.01,1,26.951,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,25.3,2.4,1,32.36426,0.01,1,27.162,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,35.7,2.4,1,32.51672,0.01,1,27.121,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,45.1,2.4,1,32.78083,0.01,1,27.161,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,55.1,2.4,1,33.09349,0.01,1,27.187,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,65.5,2.4,1,33.3443,0.01,1,27.111,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,74.9,2.4,1,34.02409,0.01,1,26.511,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,86.0,2.4,1,34.56083,0.01,1,25.217,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,95.1,2.4,1,34.63572,0.01,1,24.351,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,105.4,2.4,1,34.69175,0.01008,1,23.259,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,115.3,2.4,1,34.71679,0.01012,1,22.089,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,124.9,2.4,1,34.79935,0.01,1,20.969,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,135.5,2.4,1,34.83995,0.01113,1,19.816,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,145.2,2.4,1,34.87184,0.01016,1,18.582,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,155.3,2.4,1,34.89117,0.01,1,17.461,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,165.5,2.4,1,34.88956,0.01,1,16.558,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,175.8,2.4,1,34.91108,0.01,1,15.86,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,185.4,2.4,1,34.93027,0.01,1,15.157,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,195.4,2.4,1,34.95297,0.01,1,14.529,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,213.0,2.4,1,34.97927,0.01,1,13.706,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,237.7,2.4,1,35.00902,0.01,1,12.766,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,262.9,2.4,1,35.01944,0.01,1,12.182,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,288.0,2.4,1,35.02916,0.01,1,11.773,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,312.9,2.4,1,35.03304,0.01,1,11.447,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,338.1,2.4,1,35.03393,0.01,1,11.154,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,364.5,2.4,1,35.03493,0.01,1,10.879,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,387.8,2.4,1,35.03174,0.01,1,10.639,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,412.9,2.4,1,35.0316,0.01,1,10.432,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,437.7,2.4,1,35.02968,0.01,1,10.266,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,462.8,2.4,1,35.02752,0.01,1,10.077,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902766,1,488.3,2.4,1,35.02567,0.01,1,9.93,0.002,1,1,15.159,86.279,2023-02-26 15:32:17
114,D,A,2902769,1,0.1,2.4,1,33.60369,0.01,1,28.336,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,0.8,2.4,1,33.60099,0.01,1,28.349,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,1.8,2.4,1,33.60097,0.01,1,28.349,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,2.9,2.4,1,33.6011,0.01,1,28.35,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,4.1,2.4,1,33.60302,0.01,1,28.348,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,5.2,2.4,1,33.60385,0.01,1,28.347,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,6.4,2.4,1,33.60295,0.01,1,28.35,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,7.6,2.4,1,33.60124,0.01,1,28.352,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,8.9,2.4,1,33.60412,0.01,1,28.347,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,10.1,2.4,1,33.60417,0.01,1,28.345,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,15.6,2.4,1,33.60641,0.01,1,28.331,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,25.1,2.4,1,33.8674,0.01,1,28.273,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,36.0,2.4,1,34.14188,0.01,1,28.208,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,45.1,2.4,1,34.22099,0.01,1,28.224,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,55.1,2.4,1,34.7151,0.01,1,28.373,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,65.5,2.4,1,34.88031,0.01,1,28.207,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,75.8,2.4,1,34.83106,0.01,1,27.568,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,86.1,2.4,1,34.94436,0.01,1,27.118,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,95.0,2.4,1,35.01908,0.01125,1,26.318,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,105.2,2.4,1,34.96598,0.01392,1,24.883,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,115.5,2.4,1,34.78811,0.0131,1,23.05,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,125.6,2.4,1,34.80744,0.01528,1,21.409,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,134.9,2.4,1,34.84436,0.01333,1,19.649,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,145.2,2.4,1,34.83204,0.01,1,18.025,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,155.4,2.4,1,34.84198,0.01,1,17.131,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,165.9,2.4,1,34.84429,0.01,1,16.23,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,175.0,2.4,1,34.89091,0.01,1,15.315,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,185.0,2.4,1,34.93698,0.01,1,14.489,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,195.4,2.4,1,34.9828,0.01,1,13.879,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,212.5,2.4,1,35.02712,0.01,1,13.122,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,238.2,2.4,1,35.04662,0.01,1,12.494,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,262.6,2.4,1,35.05106,0.01,1,12.044,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,288.4,2.4,1,35.05419,0.01,1,11.736,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,312.8,2.4,1,35.05071,0.01,1,11.41,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,337.3,2.4,1,35.06584,0.01,1,11.215,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,362.9,2.4,1,35.06377,0.01,1,10.975,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,387.8,2.4,1,35.05986,0.01,1,10.761,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,413.0,2.4,1,35.05773,0.01,1,10.52,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,438.2,2.4,1,35.05675,0.01,1,10.317,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,462.9,2.4,1,35.05174,0.01,1,10.113,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
114,D,A,2902769,1,487.7,2.4,1,35.04652,0.01,1,9.91,0.002,1,1,6.875,85.863,2023-02-27 15:28:01
153,D,A,2902775,1,0.2,2.4,1,34.19567,0.01,1,28.238,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,1.0,2.4,1,34.20424,0.01,1,28.232,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,2.2,2.4,1,34.2023,0.01,1,28.228,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,3.3,2.4,1,34.20503,0.01,1,28.222,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,4.7,2.4,1,34.20691,0.01,1,28.221,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,6.0,2.4,1,34.20598,0.01,1,28.223,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,7.2,2.4,1,34.20685,0.01,1,28.223,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,8.5,2.4,1,34.20621,0.01,1,28.227,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,9.8,2.4,1,34.20724,0.01,1,28.223,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,15.7,2.4,1,34.20605,0.01,1,28.202,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,25.6,2.4,1,34.20707,0.01,1,28.194,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,35.9,2.4,1,34.21276,0.01,1,28.184,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,45.2,2.4,1,34.20464,0.01,1,27.943,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,55.8,2.4,1,34.41872,0.01,1,27.844,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,65.9,2.4,1,34.49883,0.01,1,27.738,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,75.8,2.4,1,34.78626,0.01,1,27.19,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,86.4,2.4,1,34.93898,0.01,1,26.246,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,95.4,2.4,1,34.97784,0.01286,1,25.494,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,105.6,2.4,1,34.83816,0.01132,1,23.825,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,115.3,2.4,1,34.78931,0.01422,1,22.49,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,126.1,2.4,1,34.7804,0.01524,1,20.576,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
153,D,A,2902775,1,135.0,2.4,1,34.83312,0.01129,1,18.916,0.002,1,1,7.479,85.44,2023-02-28 05:31:30
